"","ex=0.2,uc=-0.07","ex=0.2,uc=-0.08","ex=0.2,uc=-0.09","ex=0.3,uc=-0.07","ex=0.3,uc=-0.08","ex=0.3,uc=-0.09","ex=0.4,uc=-0.07","ex=0.4,uc=-0.08","ex=0.4,uc=-0.09"
"26",-6.33557305909446,-1.20596035095605,-8.12008325719397,-3.86266484389491,2.54627407622677,-0.827182516509532,1.78911208415472,-13.8322811758597,4.14558286365565
"27",-2.46329955056716,-1.13433718510071,-7.0989792098248,-2.63644297388097,-2.17028655905755,-5.78808590138327,2.582277165998,-7.23298739793389,-12.4830562031189
"28",-1.43357240569265,-2.43930800642968,-6.92626859987338,-6.43202117405962,-0.850688372262215,-4.17914628314073,-0.975757949923812,0.102118418374019,-9.16394209140938
"29",-1.7404835865592,-1.73326635917137,-3.65744425393339,0.0569087869068921,-4.52140266866872,-10.7857200302634,-5.52779920546906,0.581640999922588,-6.13959732597261
"30",-4.47725957160624,0.501487548654298,-0.336604726993346,-4.94551996736551,-1.41642048391572,-1.57029556603489,-3.7297377106729,-0.0169859534051416,-4.94626840585414
"31",-1.70479659857239,-3.61648808884182,-2.36481446735411,-8.49657398674074,-1.18162606595169,-11.9712746534153,-2.64315569900036,-3.75205295173205,-0.633995153969453
"32",-4.43359338115799,-3.32577467709594,-7.09865499747704,-3.18948860626479,-4.45665166566156,-1.21264666411414,-7.6313786456103,-3.2688395367366,1.28655130173429
"33",-2.91684655026404,0.0361688201333502,-9.81561588223034,0.657617851738052,1.61348251098328,-2.01883390519708,-7.1210505416603,-7.0130282433583,-7.493155532394
"34",0.0742043493599377,-3.284741457304,-6.44757978502038,-5.67169392650848,-2.82382984911705,-10.0207226616634,-1.46710798046922,-3.77757917077062,-1.52109109731478
"35",0.558150375637651,-3.10977277725125,-2.96640493625031,-1.31857520640172,-0.17672941076102,-1.09450166026497,-5.58388051563932,0.00385402922672985,-1.90286871613287
"36",-2.38110107472028,-5.71959735410914,-8.24424577302828,-3.0772278936384,-6.71763003132156,-1.76124818732005,-8.82983663527623,-3.59022006379395,-14.083854186076
"37",-6.00074425540217,-0.0864982577894405,-5.38894505431943,-3.05170254728747,-1.91968916601052,3.72086689783201,-3.41505802204248,-0.08203631423254,-7.65378681249032
"38",-4.62530694473515,-5.00321940726513,-6.89079340533766,0.317969768854415,-2.25022345726324,-8.95752752228812,-2.66166208727653,-3.47029575992537,-6.63601337111302
"39",-2.30741219435744,-4.04440898722613,-10.2129354157434,-1.00851361905547,-6.02251819108237,-6.19067514647951,-2.08428382086588,-5.828410484212,-10.7978016614547
"40",-2.32189704041084,-2.57475355522532,-1.70232405911166,-5.54438844565009,-5.74810597742495,-1.0344154084784,-2.9748621776498,3.15128114608404,-15.3144886250727
"41",-6.19762233632606,-2.98346022021675,-1.52224668531394,-4.30268708426766,-5.28795423387049,-1.8931557839034,-6.2161019454356,-2.92050309230081,-4.96328808675797
"42",-1.33622044531365,-0.799878737010846,1.55747785103344,-0.611404269771029,-2.55452098863972,6.68134415686492,-3.4713129586453,0.511239820554308,-0.946473659239599
"43",-6.86707640197194,-9.59637311678495,-7.21839982639569,-4.33498922371931,-4.88476424230404,-10.0868406401268,-5.58236128534769,-2.06127814998654,-6.3444691251834
"44",-0.369498939043178,0.0482489361334773,-10.7683836750525,-6.99940844376555,-4.96088365282762,-6.21117972977361,-5.76574914719924,-7.77274505655075,0.453198300234219
"45",-3.78610162602333,-4.54724882641998,-4.20806480445821,-3.15359545430408,-3.84930656430789,-2.60788447907096,-3.29543637652045,-1.50825801730905,-3.36765880171566
"46",-4.30426028385465,-6.43625860356867,-0.996713707543085,-2.61118189951387,-3.31348468592119,-5.86411501923216,0.209644244997507,-6.20197656416861,-5.16086708537931
"47",-0.830375594170624,-0.959257422594908,-14.7516208058842,-2.33443872125014,-6.64397938401421,-14.6087926029543,-7.99249010751512,3.00925083170579,-13.6790771132107
"48",-0.37893196641106,0.458098054700667,-0.871374333991795,-0.322605311189332,-6.61712883647536,-1.48473130181384,-1.22256693413531,-5.30017315640394,-4.8185460900246
"49",-5.44125814283441,-0.353922293090066,-4.54742840669415,-2.88928644384081,-9.99750820132647,-3.85752702282479,-0.204552239795284,-2.76873012000186,-14.7280284240797
"50",-1.27543283128451,-6.78365461183558,-1.88066004715604,-1.14763134467495,-5.37836883172792,-14.0343623890475,-5.02030469839606,-11.4069616843915,-14.8256517583224
"51",-2.22544135636907,-5.05640354877024,-8.78121751727433,-4.04245398512324,-2.99140294908427,-7.49526315287626,-2.27385727600616,-2.13185540947629,-4.28210927501484
"52",-4.28256667754793,-5.49759499513249,-0.173489851943925,-1.46899653902419,-5.39690589400154,-6.03948267046487,-2.23014284728678,-6.30930107704332,-8.0538936323804
"53",-4.31910774041668,-0.710774147389697,-6.08490815435567,-5.74917712092419,-0.904013764989329,-6.34504950388583,-4.8696734385668,-6.15886067324201,-3.86570780239818
"54",-3.00162070250603,-3.36718550393635,-6.85381648408161,-1.778055340858,-5.43476864715639,-1.5068663777215,-2.09736147320798,-6.55757241945086,-0.0131444667957947
"55",-1.51355129934932,-1.70525837665168,-6.32010607964172,-1.45535637035469,-1.63383317363265,-5.99095896687796,-2.90844892157309,-2.8897998985723,-8.8177903798434
"56",-0.962392723395626,-5.74837574605596,-5.33504470913546,-0.354449476405455,-2.99398726516938,-0.174500485115606,-0.104943867464356,-0.758770052752133,-18.0547176707399
"57",-7.28740337048236,-1.54667958092085,-7.76198506464677,-2.75448205701462,-6.01073010361425,-8.99592055742218,-0.956337868926272,-3.61017462490913,-11.1789271793819
"58",-4.97555362634265,0.567433193290005,-3.01937035955961,-1.0224118366007,-9.84572582971238,-8.13626088168789,-2.88482895146071,-8.79577340597736,-12.972751381986
"59",-2.32879577413154,-8.18303626072179,-2.75752290668637,-4.52115678470284,-4.96261520251757,-8.43174970653275,-6.52496113448831,-1.82583871266767,-10.4791784150179
"60",-1.6614615141274,-4.1701104361219,-6.64057083445917,2.67922066658593,-1.80066299041662,-5.61205561048106,-4.81804660918449,-7.75855589059088,0.719904550773289
"61",-0.635075248135462,-4.90008010067327,-0.251135662798953,-1.59227914097709,-3.62670904325314,-10.7799742221727,-2.7504964005683,-3.95787173973163,-10.1827761739162
"62",-4.34345609402104,4.26748218874178,2.31302524984206,1.54321659248847,-7.66724160726629,-3.86848071442103,-3.52762306803749,-11.380835653782,0.468492828226254
"63",0.140482350106519,-2.67234047338385,-13.2574073826761,-1.03390321914024,-6.09140001234114,1.68357526439864,-4.76787629274961,-5.66596378086166,-2.63700101442213
"64",-1.45651055913636,-1.25091327049191,-7.9103353778593,-2.11781686400188,-3.01490059058604,-14.7590710819571,-5.76905357363015,-8.98924643204391,-7.14087160149369
"65",0.778014390343018,-6.78086068618113,-1.60933110233664,-2.44471394109475,0.722622897384212,-15.053796863594,-3.1388602860879,-1.24095762768309,-5.68485762477185
"66",-1.57196581999357,1.32200973188014,-5.65582261699334,-4.79308933219005,-2.56018384769872,-1.09637699104621,-1.51159612503644,-3.44046552830948,-9.6940858453445
"67",-3.13178767225536,-4.79034518563652,-3.9834826206636,-5.59907597067222,-5.26986582534805,-2.38208173583262,-5.7491098068144,-5.03842043365975,1.46349973384122
"68",1.09146638495438,-2.00400893644799,-2.78901685970598,-6.63389086962177,-5.70851725586463,-12.8007385289049,-0.636548546054242,-9.68419772463262,-3.56695713287391
"69",-3.47714507432443,-4.54891595790054,-3.86158565783551,-0.341276258727019,-1.58321730589785,-6.07948866884878,-8.78618441963587,-2.1128522856711,-5.0235362953183
"70",0.424544939572459,-1.89216210953212,-4.31110056916647,-4.31467995794901,-1.55797595784326,-7.92246712345806,-4.71848233046017,-5.90626251013456,-4.98346460626821
"71",-4.7610512011944,1.41145362595135,-5.50665443865868,-0.0846726394004288,-1.61519199454417,2.1219005207822,-1.92078983701025,-7.72630486257304,-3.62695995320349
"72",-3.554588124384,0.593201241192249,-13.8407065775635,-8.33433569756865,2.0477207555447,-7.17643142889406,-4.43981263390391,-0.619052846351848,-5.5227402264509
"73",-2.76375226925869,2.13178270687337,-9.62947502134918,-3.62613888925075,-9.04213912141998,-3.9153245667437,-3.77165065715735,-5.51115347282564,-7.12111794435186
"74",-2.03689346699861,-3.42406985216671,-5.46266084214925,-0.0345054677843411,-10.1256414014499,-17.0218145100357,-5.0637242298193,-3.56917321088236,-8.03977884134796
"75",-2.47224861044953,-4.16822542537275,-10.2279262089953,-3.71083399845453,-4.32647416231786,-12.5187501753515,-6.23055595549361,-4.05607279278183,-6.35331219844242
"76",-0.803145143510628,-0.907262392375293,-7.22413111890013,-2.70136073045371,3.74991978049786,-12.4648038016232,-4.16667923402235,-7.11967653046344,-5.3353240835321
"77",-6.20031704636518,-3.7798326786275,-6.46384522421513,-2.73054734907617,-3.16043520653977,-10.8601680455405,-10.382551380691,3.04389773164581,-11.1567925402374
"78",-3.25490715034366,-5.37538312960478,-6.50815269112923,-8.59980374930236,-6.96239939914892,-2.35126395314641,-3.33130403966924,-9.84023495453135,-12.8742891811068
"79",-3.90266415306736,2.95072225773009,-2.58375534010786,-2.66171487617928,-2.24949022943003,-8.63624508014587,-5.039637426399,-3.25996601605553,-1.42393205264665
"80",-2.37537976235022,-3.43910721169223,-2.3182072463532,-3.33525393936827,-9.17867336645091,-9.21976386007794,-6.17524303750271,-7.19903369301419,4.83749947349072
"81",-2.97836712379274,-1.03046065056386,-10.8552064347295,-2.29260628630898,1.81727548331182,-6.29804296921673,-5.93064276275177,-7.16618068942055,-9.65597164223169
"82",-3.8679449495185,-4.95108058538612,2.15919281150523,-4.6655382849712,1.95738437935023,-7.77958946081006,-2.83449522005416,-9.25080081037426,-3.22374600728397
"83",-1.82649998583819,-9.52977680652907,1.00380366480708,-1.66199358514693,-2.47547864944763,-5.25706305064254,1.37828610457324,-6.98363408665678,-7.04967968084394
"84",-0.152437985475809,-3.05844629620152,-11.5228888941282,-7.57687380405592,-3.79436957480719,-9.11441452321604,-0.203029758498048,-2.2095927619617,-8.58361425289779
"85",-0.973376904295077,-4.75719075091564,-7.00768904348681,-5.25987635956429,-4.49688660199009,-11.0687795546754,-6.07621385264809,-5.82253445731567,-8.31033184267844
"86",-2.85412754268262,-1.53367518666755,4.78015611485457,-1.32779019750209,-5.81572569584118,-18.0063055815891,-5.15082249138755,-2.97107133008052,-7.29128164997545
"87",-1.43533564992768,-8.58195027432976,-9.46281739004102,-3.32572611166873,-5.74006771314169,-3.99169847891518,-1.45883786216264,-2.10462724014269,-0.0969984320132899
"88",1.56216699206649,-2.18914985608461,-10.5277289516273,-2.69932171274226,-6.87079941556296,-16.2289509339717,-4.58314578725962,-5.56449813408379,0.398847708931553
"89",-1.98005691787876,-2.20268607748,-6.4998259324286,-5.94787330834891,-0.809296495811914,-5.94691502401248,-3.34353069833394,-15.7810142924508,-2.86918182652959
"90",-1.45210784665626,-7.54096703220087,-1.65969013518139,-1.9442354147869,-3.18245632284595,-6.04263717865403,-2.27114549242138,-2.76733097159327,-2.00209469459267
"91",-2.49928048021787,-3.91605887795167,7.84039450374213,-1.41914857169111,-3.66020527225117,-1.33524023284405,-4.98696329110067,-5.73796988401194,-11.5489763212156
"92",-2.72473941222805,-4.24982992301151,-4.77598575348781,-4.71413549737057,0.412945657152319,-13.6542410182466,-4.25022131476142,-8.66890088079716,-7.98718068869945
"93",-3.55177936362049,-2.46420609960072,-2.80816656034812,-0.929818029015064,-5.60059252261345,3.09775126506288,-1.67938896252423,-1.55411290596789,1.15342019968403
"94",-2.06582292172833,-6.8528075950116,-6.30211276767449,-1.89254980696608,-1.09024682905234,-5.62182502866085,-2.73701538070454,-1.21471518261994,-2.72007875232882
"95",-1.5626911422792,-0.299190159871462,-7.06912918297767,1.84122473743095,-3.31829752238721,-9.33368754143295,-4.42246262241741,-7.9039900375185,-8.8267716692527
"96",-6.30234582454312,1.61334170152659,3.44468710576325,-5.43537968470069,-8.87026492162067,-0.985224429528806,-1.90021499950104,-4.72668393524916,-6.71781252754149
"97",-5.35674413759434,-5.32950144284661,-2.1600561725142,-6.77809869454176,-9.19034680595449,-1.37173743982112,-5.49660660233887,-6.08459983191652,-18.4399356456566
"98",-6.34925344379737,-1.12801861662967,-11.6399387350231,1.16945134007601,-5.97686228682424,-0.247790899363014,-0.972605525517701,-1.14848994692559,-7.60498790135121
"99",-0.371643947352398,-1.5460733490041,-6.6216810918927,-3.55160330786664,-13.4984289180591,-9.03293254294449,-2.68599857072803,-10.6514625718682,-7.77981615078834
"100",-4.07361730251171,-3.3464634263454,-1.53328835258778,-2.06114305424676,-5.29488951174542,-5.54099652215492,-7.05774689237822,1.08010459831496,-4.47916890915824
"101",-1.22284496216777,-1.75413762052156,8.10283435328008,-2.86353417253586,-8.9815666410223,-14.6160380283824,-1.83898568717382,-0.900166676596497,-13.7679549158713
"102",-1.93806515635573,-2.03019398843931,-1.64498259794057,-3.46430449947052,-3.72825587719716,-9.65421344882666,-2.13676485688266,-2.94083998817552,-15.7677712471357
"103",-1.83300526951759,-0.919423030273936,-12.9394102241976,-2.69059521592664,-5.17730468962066,-9.00286430027829,-2.73402407024996,-7.63787362627046,-11.7755184614452
"104",-2.97541042509316,-4.94572466845954,0.168548225292935,-7.40623988448839,-6.17504611073178,-10.5285569847184,-1.49512809875644,-7.06669704701345,-7.03647170487472
"105",-4.23672438117009,-4.1280673568878,0.262898673578603,-5.01194464360495,-8.31984027123221,-3.46525388101808,1.57537462341343,-4.51731898189386,1.90540829612397
"106",-3.99991167601511,-2.30928288279148,-6.83256724344861,-1.3586206567016,-5.07208612729551,-8.49842573778325,2.41810665824024,-3.22779115206522,-5.90373276076352
"107",-7.38621995916597,1.38781361181391,-4.04654921834628,-1.29135307314172,-2.96425344664577,-3.4356200971981,-5.74821594993244,-5.77278909845196,2.86128369189048
"108",-1.62404858189029,-2.43845298857376,-4.1925468841966,-4.18085097134109,-6.51665727569151,-5.13706354345446,-3.46202933747481,-5.28824007076755,-6.88614955107408
"109",-5.42362216155696,-0.582272033371051,-6.41398025480245,-5.24239493076588,-4.55911982669771,-6.50282147636126,-3.81440522032245,-12.7017756288431,-3.64746254676558
"110",-0.669279629436124,-5.12071234068561,-0.679051077976735,-5.51330953284342,-4.18318701115422,-5.9343564400843,-1.23297211550714,2.58839858428265,-11.2420246525529
"111",-4.46044891691754,-8.97632288183818,0.413134992415742,1.61577390900245,-4.98828992504988,-14.37996481046,-2.51510165088961,-0.68970345016941,-9.55477284739252
"112",-3.71928098573428,-0.120398209794284,0.456270235449505,-1.20968862353456,-2.57601246184817,-4.39967658365434,-2.14629645716872,-6.6913618019574,-12.9272945754653
"113",-0.707900592164176,-6.07678087740438,-6.70074893760336,-6.6197243997719,-2.93453819965076,-6.05491255554309,-3.5274096755847,-0.377672478969627,-2.15190751028988
"114",-3.71944288925782,-5.57180151849616,-12.2786966472126,-6.19911132837655,-3.84825906300975,-1.98614435530307,-3.02249527643039,0.385277245378744,-6.91818033367523
"115",-4.38655426462792,-0.591025748526492,-2.72325662307915,-4.28577173537476,-3.52994738162297,-6.0402086679439,-1.38808578399493,-0.741585544355426,-2.60742142825833
"116",-5.30483124850026,-0.972939361169906,-6.98744162661716,-6.31100322578574,-4.56147067764819,-9.5893391987002,-4.7719671323165,-6.24785907385528,-11.8324882975013
"117",-0.230489982956401,-0.155269259972671,-5.08352252269888,-1.39854437650506,-2.51534677842276,-2.7940151408923,-3.04402523773998,-10.6067649275698,-7.27825394459696
"118",-1.75255268650326,-3.20545684523898,-2.15643617059763,0.149033208592424,-1.19064614584178,-3.22415074296598,-7.67109632515367,-4.57470555214285,-6.61087828210814
"119",-1.46185970237503,-2.82315973498033,3.18805489999621,-0.178386894713537,-8.15196554349128,-6.99610559143057,-2.86850877207928,-1.56457545691156,-7.17828278416765
"120",-0.936283448832219,-5.75998329096214,-1.71336708152633,0.216008323943962,-8.83553579139178,-19.4463907326538,-1.40215017251744,-7.60332598327641,4.73089720753164
"121",-3.92211112004426,-1.13561269693647,-0.234111443905181,0.810979359424574,1.84929297305854,-8.15472185595891,-1.852042710092,3.85029704836187,-14.9614637080143
"122",-4.10393775378483,-4.70825994822605,-3.21386204322812,-3.67018602169125,-6.8037242279104,-13.4213379726707,-0.967556174564812,-1.84615977382058,-10.7288871290324
"123",-3.63011208692212,-4.10737297494834,-0.892614947770565,-5.45836013532252,-2.93626540263227,-8.89712427779058,-5.32098290684505,-0.601164982058543,-10.7445126594895
"124",-3.26738066956228,-2.40411164021541,-5.70502816514023,-12.2160329872032,-5.46771659167312,-0.363870490292611,-1.40049141432383,-3.87197051542775,-4.11065568879878
"125",-2.45184641114971,-3.20884991400075,0.132193248012435,-2.80002603620675,-4.45285527989887,-9.64146189409516,-4.72272294759362,-8.72073885054045,-1.76829165026737
"126",-3.60792604740039,1.31456462999647,-6.14404367634714,-2.80888579480347,0.500179533645431,-1.41432668621959,-0.594523448668922,-5.26576378423132,-11.429976890985
"127",1.79507402647959,-5.76133236205104,-0.79340688849757,-3.23445984067791,-3.15056295658697,-11.3793549369899,-5.37769290652721,-8.92629154220158,3.72323691324826
"128",-4.28941787324222,-1.628708133873,-8.30447525045733,-5.9017310927557,-5.11271466111066,-9.81739450868188,-3.06260788553828,-9.64050735346889,-7.0553046393285
"129",-6.34282645326109,-0.754669672327187,-7.77079036639875,-2.83436956314664,-6.90415643159793,-7.71140711521779,-6.08177446646561,-13.0437829050687,5.12152011730213
"130",-3.54139042260556,-4.57221403718353,-8.32570725142997,-5.03517190560334,-2.3907288779711,-3.83272339912797,-4.87374592014268,-6.8449822258787,-6.36474683287422
"131",-3.89005248565015,-1.38800648503768,-13.1670139514913,-4.48472826521107,-2.05319892635045,-3.48655920101677,-8.98783705378698,-4.64252248826548,-6.99846376954409
"132",-4.55897878053353,-0.886828456924027,-7.12277043197384,-1.3616978757503,-2.91641351377887,-1.60623712228222,-4.11272300624854,-6.48534452146864,-1.1236673524424
"133",-2.04474892440602,-3.52530540223926,-1.47464551812122,-3.47026262912851,1.60542964078037,-6.16890450514176,-2.06283891756741,-5.80650898907928,-20.6836939354933
"134",0.503910209243565,-3.94853851443577,-8.02941787115489,-3.68135188068486,-2.92536075288951,-4.52900151302171,-6.47468644224232,-3.39933736929215,-6.30173945583039
"135",0.400954718772721,-4.57456851748649,-2.03056278370282,0.422450014085332,-1.38988676416404,-3.32366320715636,-1.50187755074506,-4.13852724258523,-8.65835285347488
"136",-2.22273228373475,-5.79463081280848,-1.85338675576853,-5.6656636711667,1.62506019948554,-9.65193637475785,0.290817448464403,-7.16693698681085,-12.1485142415155
"137",-1.2146875330954,-5.93837568379163,-9.42090201682225,-4.87516404241426,-2.99046955831912,-8.63801802583697,-3.23905466345468,-1.45028810933766,-11.8586357104423
"138",-1.71664012857263,1.10254969007291,-10.4308850120574,-3.25929393014678,-4.85743334579764,-5.30502403971475,-6.00348196709427,-3.94550071505834,1.04199734143786
"139",-2.51217556015953,-4.62039239098587,-4.14305219096119,-5.23175860648921,-2.86110672796701,-7.34057333277638,-4.57772260258094,-2.02374053811622,-5.24412260391834
"140",-1.65561744635507,-3.36044080416259,-4.35477053855235,-2.25414136061196,-5.59751931500955,0.270190387454218,-0.522943610012921,-2.21183777954147,-16.086888226415
"141",-0.539687577668628,-5.25436114492132,2.59483765093348,-3.47995030669094,-1.63895333157146,-5.7740923972127,-3.63662074141532,-10.391564774302,-4.91261811451957
"142",-3.44704990557737,-3.84316628652608,-5.29002271109278,-5.05585809773848,-0.251831862949344,-5.58960932336202,-5.39322660711204,-5.18288198569129,-11.5499704270856
"143",-4.95709910010555,-4.95895143934461,-1.51420482895498,-3.84262365226756,-1.96983484283708,-6.60846188802749,-5.5787977578268,-6.23059889286903,-10.0567556750253
"144",-1.64666668636187,-1.84556925174909,-6.36505662832212,-0.447596489137606,-3.81695427149328,-7.98997210680049,-0.776029960223905,-2.75162380581795,-5.74978087664209
"145",-2.07116551431982,-8.21292583073713,-1.22598392077236,-0.388596653501531,-2.48131243066125,-6.15895596510026,0.589464415415394,-1.67721999372811,-15.5066842312993
"146",-3.6390803291589,-7.62801649899138,-8.55328747016422,-4.93114488032096,-2.88465856815408,-3.36373541391392,1.86641847931679,-7.24162730686831,-12.1799668940543
"147",0.487014758977068,-5.18727279822286,-5.17060509802577,-4.48139590769994,-5.57682353273258,-8.17640623351585,-3.38225264620299,1.94243150658512,-5.51690510176395
"148",-2.25696435290815,-5.43839685582421,-0.618600067394377,-2.61321594180591,-2.8836519841676,-9.80895248500763,-6.48889683389755,-2.95545635311143,9.3806182882274
"149",-0.236295283128841,-4.11003182203706,-3.49386169545153,-2.76272654860703,1.39200272357354,-12.1543342733778,-2.82566013765235,-6.1845419019576,-7.71689842417762
"150",1.52456114125005,1.84764857829859,-2.51347036758556,0.881885685055308,-2.49576985622087,-7.49315140270603,1.55989920518199,-5.56500443219073,-2.51470005893624
"151",-0.219891837590585,-4.9782864776977,-10.5496391336273,-1.53001098501356,-2.49761647648681,-11.7233608858358,-3.50188108083906,-0.197305462186981,-5.41491648726638
"152",-3.95688142034004,-1.19381782325852,-2.94046787085033,-1.32350662698434,-5.07053673861774,-1.64427006417342,-7.29099454235968,0.269725823366822,-8.32712341438173
"153",-5.136911250615,-3.21991353610458,-2.38300541169927,0.866966607090348,-2.97681562462312,-13.8806157637335,-5.18534137989612,-3.72814743936094,-7.47593787763358
"154",-4.70378833326435,-6.18632182582871,-4.55881444048369,-0.530938885514501,-8.9323601112701,4.18388397535363,-1.5518851592349,3.20017607303974,-1.6406537910743
"155",-0.437931813872483,3.01400027182567,-10.1780299096521,-2.95390117616489,-5.44106094102628,-2.72759015309179,-3.33722252105288,0.0451283531988778,-2.09135344262004
"156",-1.69960660772359,-1.75876948050363,-1.34912222189175,-5.36725251763847,-0.332373955077223,-9.26705414757585,0.0847850992306749,-0.620569585720156,-3.69943895854133
"157",-4.3708747660616,-8.03509502329438,2.17943695139613,-3.03814889003663,-1.41814118746793,-7.8540579667,-0.508247841538049,-3.97716845141376,-1.39711074284266
"158",1.19797763778285,-3.00629492014918,-4.05255924143728,-6.35261321838801,-9.95599870903009,-3.58116984302025,-2.38169264561171,-4.8217665066435,-3.388215185699
"159",-6.30086159080089,-6.29130793958261,-3.32355329517039,-0.960082304310605,-2.56647116876149,-0.768078798861364,-4.91479067954145,-1.2037652642388,-3.86393128262461
"160",-3.44994727012794,-0.966462970274193,-6.18266989207861,-6.36967351929148,-2.70769711403963,-3.43213086967715,-8.67486255352036,-3.66048892613907,-6.19230262646538
"161",-0.565201749818818,-6.78481688055671,-2.83480480545291,-6.98647934152305,-3.83952274528691,0.230782965049263,-3.66463836145647,-8.45217989484284,-16.4001905924891
"162",-3.88037303608959,-4.37558459519383,1.01934985370805,-0.995708337147281,-6.13956394540205,2.45506102738606,-3.78404687128043,-5.43180271394074,-11.2846833705653
"163",-0.953002792633672,-2.73768586208995,-2.05219058393629,-0.617020664462094,-3.93731493410832,-4.98081527713686,-4.48428233603599,-0.933508397403321,-1.213500910127
"164",-0.431424295267971,-4.61148258144569,-7.71663919543092,-3.27001567058771,-5.99205658971664,-8.62482775683277,-2.57367519521929,2.66695484497694,-12.1867700177373
"165",-9.02526323368642,-6.40107801653,-7.71857034420097,-4.49394134422778,-3.49578788357363,-0.674421327582913,1.54275759412997,-3.76743432622978,-17.3329352834691
