"","pp=0.3,uc=-0.07","pp=0.3,uc=-0.08","pp=0.3,uc=-0.09","pp=0.5,uc=-0.07","pp=0.5,uc=-0.08","pp=0.5,uc=-0.09","pp=0.7,uc=-0.07","pp=0.7,uc=-0.08","pp=0.7,uc=-0.09"
"1",2.48407908907917,1.44345795455677,-0.2355917350673,2.33443940310621,0.126007851258156,0.363726851811956,3.35567832746908,0.301793962158047,1.16998981840154
"2",1.24266819664083,0.595952636409298,-1.20761352449008,-1.94146848431776,3.34562211135152,0.551383025939376,5.12261239815284,2.3833216457235,0.419591624559915
"3",0.850505061143541,0.904008705730557,-0.701585340373579,4.27566307191153,1.79219442358857,-0.252231940943869,1.40138859726779,3.32340816640255,1.48723754640491
"4",-0.109149390930928,-1.39936821629792,0.466281327441817,0.0221231908807467,1.34808237487594,1.25215925967497,-2.66575291480168,2.48859615540992,0.341617029858976
"5",3.35896855001995,0.983395220259957,0.837198895211098,-0.775635020571418,-0.38705203476832,1.9043154573006,2.38408865352298,1.49479232740983,1.78962488250612
"6",-1.29402079050691,2.22960839587679,1.20090660785443,1.9665228005222,0.922797944090393,0.0988111650264766,6.96547640154462,-1.31807532066899,-1.09923536690573
"7",-1.45667917183424,-2.06783174667941,-1.40935733621722,0.7056433839387,1.84456852745096,-0.00516127459767962,3.03735218207165,0.0557573761923995,1.06690448541654
"8",1.02403176915395,-0.945618580837569,1.72393539332762,0.856427832124065,3.08309570479123,0.977220881769387,-1.66816595473722,0.524000151980833,-0.0044982450674607
"9",-3.39690295641329,-1.3464005493936,-0.328434664396711,4.66694838121654,1.46243556618397,-1.26535958515557,-1.66779782570626,3.59536068482249,0.560747103199821
"10",-1.71420556414004,-0.817930013000018,0.395929084575714,0.0938365115511322,0.0575128214743333,1.84610358955442,1.26955750916873,2.34125915008108,0.0944853314421453
"11",2.98083878294736,2.27678412507768,-0.107175579967763,-3.22569477588772,1.95029547943955,-0.760279506967786,-1.79342832877201,3.18457990289461,-2.44822409430126
"12",2.65465745744476,0.147801203481015,1.69803575493746,-0.24298442723979,0.496544476538259,0.865876637024921,5.65419169829336,0.793298386460039,3.2158021160834
"13",1.89370045879074,1.96219613733627,1.11423991272107,1.58177769925039,1.03726132879623,-1.42604571958957,2.85501028132871,1.77833933560283,2.35305697686325
"14",-0.81472773262444,-1.81997492595332,-0.124878897087027,-2.50807098112511,0.0064166303928858,0.210114807573432,2.16029129069032,-0.386490660280382,-0.708678073915313
"15",3.03835685309114,-0.400488132695503,-0.565029692421593,1.93163489314334,-0.371386954843691,1.08646987062822,2.63593375528539,-0.0989390233369032,0.962996976870392
